"year","name","n"
2020-12-13,"IL",7235
2020-12-14,"IL",7212
2020-12-15,"IL",7334
2020-12-16,"IL",7086
2020-12-17,"IL",8842
2020-12-18,"IL",7401
2020-12-19,"IL",7545
2020-12-20,"IL",6014
2020-12-21,"IL",4705
2020-12-22,"IL",6224
2020-12-23,"IL",6700
2020-12-24,"IL",7085
2020-12-25,"IL",5704
2020-12-26,"IL",3318
2020-12-27,"IL",3816
2020-12-28,"IL",4455
2020-12-29,"IL",5649
2020-12-30,"IL",7464
2020-12-31,"IL",8034
2021-01-01,"IL",0
2021-01-02,"IL",11993
2021-01-03,"IL",4462
2021-01-04,"IL",5060
2021-01-05,"IL",6851
2021-01-06,"IL",7569
2021-01-07,"IL",8750
2021-01-08,"IL",9287
2021-01-09,"IL",6713
2021-01-10,"IL",4713
2021-01-11,"IL",4778
2021-01-12,"IL",6629
2021-01-13,"IL",5854
2021-01-14,"IL",6658
2021-01-15,"IL",6639
2021-01-16,"IL",5340
2021-01-17,"IL",4163
2021-01-18,"IL",3393
2021-01-19,"IL",4312
2021-01-20,"IL",4825
2021-01-21,"IL",4981
2021-01-22,"IL",7025
2021-01-23,"IL",5142
2021-01-24,"IL",3312
2021-01-25,"IL",2943
2021-01-26,"IL",3661
2021-01-27,"IL",3762
2021-01-28,"IL",4184
2021-01-29,"IL",4189
2021-01-30,"IL",3351
2021-01-31,"IL",2427
2021-02-01,"IL",2315
2021-02-02,"IL",2287
2021-02-03,"IL",3324
2021-02-04,"IL",3330
2021-02-05,"IL",3666
2021-02-06,"IL",3071
2021-02-07,"IL",2067
2021-02-08,"IL",1758
2021-02-09,"IL",2051
2021-02-10,"IL",2836
2021-02-11,"IL",2831
2021-02-12,"IL",0
2021-02-13,"IL",4701
2021-02-14,"IL",1620
2021-02-15,"IL",1430
2021-02-16,"IL",1364
2021-02-17,"IL",1779
2021-02-18,"IL",1988
2021-02-19,"IL",2204
2021-02-20,"IL",1928
2021-02-21,"IL",1592
2021-02-22,"IL",1245
2021-02-23,"IL",1669
2021-02-24,"IL",1999
2021-02-25,"IL",1899
2021-02-26,"IL",2420
2021-02-27,"IL",1799
2021-02-28,"IL",1252
2021-03-01,"IL",1144
2021-03-02,"IL",1564
2021-03-03,"IL",2113
2021-03-04,"IL",1743
2021-03-05,"IL",1451
2021-03-06,"IL",2556
2021-03-07,"IL",1075
2021-03-08,"IL",1189
2021-03-09,"IL",1497
2021-03-10,"IL",1691
2021-03-11,"IL",1691
2021-03-12,"IL",1759
2021-03-13,"IL",1675
2021-03-14,"IL",1490
2021-03-15,"IL",791
2021-03-16,"IL",1976
2021-03-17,"IL",1645
2021-03-18,"IL",2325
2021-03-19,"IL",2397
2021-03-20,"IL",1939
2021-03-21,"IL",1448
2021-03-22,"IL",1223
2021-03-23,"IL",1808
2021-03-24,"IL",0
2021-03-25,"IL",4999
2021-03-26,"IL",2995
2021-03-27,"IL",2687
2021-03-28,"IL",2245
2021-03-29,"IL",1775
2021-03-30,"IL",2408
2021-03-31,"IL",2592
2021-04-01,"IL",3514
2021-04-02,"IL",3234
2021-04-03,"IL",2832
2021-04-04,"IL",2449
2020-01-22,"IN",0
2020-01-23,"IN",0
2020-01-24,"IN",0
2020-01-25,"IN",0
2020-01-26,"IN",0
2020-01-27,"IN",0
2020-01-28,"IN",0
2020-01-29,"IN",0
2020-01-30,"IN",0
2020-01-31,"IN",0
2020-02-01,"IN",0
2020-02-02,"IN",0
2020-02-03,"IN",0
2020-02-04,"IN",0
2020-02-05,"IN",0
2020-02-06,"IN",0
2020-02-07,"IN",0
2020-02-08,"IN",0
2020-02-09,"IN",0
2020-02-10,"IN",0
2020-02-11,"IN",0
2020-02-12,"IN",0
2020-02-13,"IN",0
2020-02-14,"IN",0
2020-02-15,"IN",0
2020-02-16,"IN",0
2020-02-17,"IN",0
2020-02-18,"IN",0
2020-02-19,"IN",0
2020-02-20,"IN",0
2020-02-21,"IN",0
2020-02-22,"IN",0
2020-02-23,"IN",0
2020-02-24,"IN",0
2020-02-25,"IN",0
2020-02-26,"IN",0
2020-02-27,"IN",0
2020-02-28,"IN",0
2020-02-29,"IN",0
2020-03-01,"IN",0
2020-03-02,"IN",0
2020-03-03,"IN",0
2020-03-04,"IN",0
2020-03-05,"IN",0
2020-03-06,"IN",1
2020-03-07,"IN",0
2020-03-08,"IN",1
2020-03-09,"IN",4
2020-03-10,"IN",4
2020-03-11,"IN",0
2020-03-12,"IN",2
2020-03-13,"IN",0
2020-03-14,"IN",7
2020-03-15,"IN",0
2020-03-16,"IN",11
2020-03-17,"IN",0
2020-03-18,"IN",5
2020-03-19,"IN",20
2020-03-20,"IN",68
2020-03-21,"IN",0
2020-03-22,"IN",77
2020-03-23,"IN",58
2020-03-24,"IN",102
2020-03-25,"IN",118
2020-03-26,"IN",482
2020-03-27,"IN",0
2020-03-28,"IN",272
2020-03-29,"IN",281
2020-03-30,"IN",270
2020-03-31,"IN",376
2020-04-01,"IN",405
2020-04-02,"IN",474
2020-04-03,"IN",398
2020-04-04,"IN",512
2020-04-05,"IN",461
2020-04-06,"IN",533
2020-04-07,"IN",559
2020-04-08,"IN",438
2020-04-09,"IN",406
2020-04-10,"IN",560
2020-04-11,"IN",524
2020-04-12,"IN",488
2020-04-13,"IN",305
2020-04-14,"IN",290
2020-04-15,"IN",429
2020-04-16,"IN",586
2020-04-17,"IN",622
2020-04-18,"IN",490
2020-04-19,"IN",567
2020-04-20,"IN",471
2020-04-21,"IN",413
2020-04-22,"IN",346
2020-04-23,"IN",0
2020-04-24,"IN",1181
2020-04-25,"IN",687
2020-04-26,"IN",707
2020-04-27,"IN",949
2020-04-28,"IN",619
2020-04-29,"IN",647
2020-04-30,"IN",592
2020-05-01,"IN",811
2020-05-02,"IN",664
2020-05-03,"IN",637
2020-05-04,"IN",572
2020-05-05,"IN",526
2020-05-06,"IN",837
2020-05-07,"IN",634
2020-05-08,"IN",645
2020-05-09,"IN",586
2020-05-10,"IN",392
2020-05-11,"IN",498
2020-05-12,"IN",497
2020-05-13,"IN",353
2020-05-14,"IN",577
2020-05-15,"IN",603
2020-05-16,"IN",624
2020-05-17,"IN",491
2020-05-18,"IN",480
2020-05-19,"IN",457
2020-05-20,"IN",567
2020-05-21,"IN",661
2020-05-22,"IN",474
2020-05-23,"IN",489
2020-05-24,"IN",476
2020-05-25,"IN",337
2020-05-26,"IN",361
2020-05-27,"IN",357
2020-05-28,"IN",633
2020-05-29,"IN",494
2020-05-30,"IN",0
2020-05-31,"IN",1018
2020-06-01,"IN",251
2020-06-02,"IN",414
2020-06-03,"IN",470
2020-06-04,"IN",385
2020-06-05,"IN",484
2020-06-06,"IN",419
2020-06-07,"IN",396
2020-06-08,"IN",223
2020-06-09,"IN",413
2020-06-10,"IN",308
2020-06-11,"IN",411
2020-06-12,"IN",403
2020-06-13,"IN",397
2020-06-14,"IN",366
2020-06-15,"IN",495
2020-06-16,"IN",356
2020-06-17,"IN",212
2020-06-18,"IN",456
2020-06-19,"IN",312
2020-06-20,"IN",319
2020-06-21,"IN",357
2020-06-22,"IN",210
2020-06-23,"IN",241
2020-06-24,"IN",269
2020-06-25,"IN",516
2020-06-26,"IN",467
2020-06-27,"IN",456
2020-06-28,"IN",355
2020-06-29,"IN",298
2020-06-30,"IN",366
2020-07-01,"IN",358
2020-07-02,"IN",435
2020-07-03,"IN",528
2020-07-04,"IN",517
2020-07-05,"IN",380
2020-07-06,"IN",519
2020-07-07,"IN",295
2020-07-08,"IN",437
2020-07-09,"IN",200
2020-07-10,"IN",380
2020-07-11,"IN",1436
2020-07-12,"IN",533
2020-07-13,"IN",425
2020-07-14,"IN",648
2020-07-15,"IN",685
2020-07-16,"IN",710
2020-07-17,"IN",733
2020-07-18,"IN",841
2020-07-19,"IN",917
2020-07-20,"IN",635
2020-07-21,"IN",710
2020-07-22,"IN",757
2020-07-23,"IN",929
2020-07-24,"IN",996
2020-07-25,"IN",922
2020-07-26,"IN",852
2020-07-27,"IN",535
2020-07-28,"IN",771
2020-07-29,"IN",621
2020-07-30,"IN",954
2020-07-31,"IN",1869
2020-08-01,"IN",0
2020-08-02,"IN",0
2020-08-03,"IN",6841
2020-08-04,"IN",822
2020-08-05,"IN",720
2020-08-06,"IN",1040
2020-08-07,"IN",1239
2020-08-08,"IN",1033
2020-08-09,"IN",1041
2020-08-10,"IN",664
2020-08-11,"IN",870
2020-08-12,"IN",660
2020-08-13,"IN",1043
2020-08-14,"IN",1067
2020-08-15,"IN",1044
2020-08-16,"IN",739
2020-08-17,"IN",591
2020-08-18,"IN",841
2020-08-19,"IN",489
2020-08-20,"IN",941
2020-08-21,"IN",1040
2020-08-22,"IN",1000
2020-08-23,"IN",615
2020-08-24,"IN",1674
2020-08-25,"IN",813
2020-08-26,"IN",3181
2020-08-27,"IN",1163
2020-08-28,"IN",821
2020-08-29,"IN",1125
2020-08-30,"IN",882
2020-08-31,"IN",883
2020-09-01,"IN",710
2020-09-02,"IN",865
2020-09-03,"IN",1118
2020-09-04,"IN",1040
2020-09-05,"IN",1083
2020-09-06,"IN",843
2020-09-07,"IN",590
2020-09-08,"IN",389
2020-09-09,"IN",724
2020-09-10,"IN",788
2020-09-11,"IN",1274
2020-09-12,"IN",1074
2020-09-13,"IN",1243
2020-09-14,"IN",735
2020-09-15,"IN",691
2020-09-16,"IN",580
2020-09-17,"IN",841
2020-09-18,"IN",1037
2020-09-19,"IN",1082
2020-09-20,"IN",746
2020-09-21,"IN",523
2020-09-22,"IN",613
2020-09-23,"IN",714
2020-09-24,"IN",903
2020-09-25,"IN",1175
2020-09-26,"IN",1163
2020-09-27,"IN",902
2020-09-28,"IN",872
2020-09-29,"IN",749
2020-09-30,"IN",968
2020-10-01,"IN",1172
2020-10-02,"IN",1502
2020-10-03,"IN",1455
2020-10-04,"IN",1087
2020-10-05,"IN",830
2020-10-06,"IN",1020
2020-10-07,"IN",1288
2020-10-08,"IN",1461
2020-10-09,"IN",1834
2020-10-10,"IN",1925
2020-10-11,"IN",1570
2020-10-12,"IN",1574
2020-10-13,"IN",1572
2020-10-14,"IN",1165
2020-10-15,"IN",1947
2020-10-16,"IN",2298
2020-10-17,"IN",2485
2020-10-18,"IN",1605
2020-10-19,"IN",1583
2020-10-20,"IN",1500
2020-10-21,"IN",1734
2020-10-22,"IN",2856
2020-10-23,"IN",2467
2020-10-24,"IN",2741
2020-10-25,"IN",2152
2020-10-26,"IN",1965
2020-10-27,"IN",1992
2020-10-28,"IN",2570
2020-10-29,"IN",3623
2020-10-30,"IN",3182
2020-10-31,"IN",3467
2020-11-01,"IN",2752
2020-11-02,"IN",3077
2020-11-03,"IN",2890
2020-11-04,"IN",3706
2020-11-05,"IN",4423
2020-11-06,"IN",4643
2020-11-07,"IN",4916
2020-11-08,"IN",4652
2020-11-09,"IN",4132
2020-11-10,"IN",4864
2020-11-11,"IN",5042
2020-11-12,"IN",6603
2020-11-13,"IN",5601
2020-11-14,"IN",8327
2020-11-15,"IN",6704
2020-11-16,"IN",5146
2020-11-17,"IN",5490
2020-11-18,"IN",6036
2020-11-19,"IN",7295
2020-11-20,"IN",6816
2020-11-21,"IN",6878
2020-11-22,"IN",6183
2020-11-23,"IN",5553
2020-11-24,"IN",5643
2020-11-25,"IN",5993
2020-11-26,"IN",6383
2020-11-27,"IN",5639
2020-11-28,"IN",4491
2020-11-29,"IN",4302
2020-11-30,"IN",5659
2020-12-01,"IN",5411
2020-12-02,"IN",6625
2020-12-03,"IN",8460
2020-12-04,"IN",7909
2020-12-05,"IN",7697
2020-12-06,"IN",6601
2020-12-07,"IN",5656
2020-12-08,"IN",5401
2020-12-09,"IN",5770
2020-12-10,"IN",6536
2020-12-11,"IN",7205
2020-12-12,"IN",7407
2020-12-13,"IN",5906
2020-12-14,"IN",4966
2020-12-15,"IN",4272
2020-12-16,"IN",6219
2020-12-17,"IN",6342
2020-12-18,"IN",5954
2020-12-19,"IN",4738
2020-12-20,"IN",6492
2020-12-21,"IN",3866
2020-12-22,"IN",3673
2020-12-23,"IN",4679
2020-12-24,"IN",6204
2020-12-25,"IN",5443
2020-12-26,"IN",3836
2020-12-27,"IN",1831
2020-12-28,"IN",2450
2020-12-29,"IN",4000
2020-12-30,"IN",4737
2020-12-31,"IN",6476
2021-01-01,"IN",6295
2021-01-02,"IN",5315
2021-01-03,"IN",2989
2021-01-04,"IN",3617
2021-01-05,"IN",3412
2021-01-06,"IN",6149
2021-01-07,"IN",7279
2021-01-08,"IN",6098
2021-01-09,"IN",5964
2021-01-10,"IN",5091
2021-01-11,"IN",3685
2021-01-12,"IN",3150
2021-01-13,"IN",3648
2021-01-14,"IN",4381
2021-01-15,"IN",4672
2021-01-16,"IN",3887
2021-01-17,"IN",3168
2021-01-18,"IN",2498
2021-01-19,"IN",2735
2021-01-20,"IN",2886
2021-01-21,"IN",3624
2021-01-22,"IN",3494
2021-01-23,"IN",3102
2021-01-24,"IN",2520
2021-01-25,"IN",2189
2021-01-26,"IN",1727
2021-01-27,"IN",2238
2021-01-28,"IN",2819
2021-01-29,"IN",2636
2021-01-30,"IN",2339
2021-01-31,"IN",1724
2021-02-01,"IN",1709
2021-02-02,"IN",1541
2021-02-03,"IN",1427
2021-02-04,"IN",2360
2021-02-05,"IN",1484
2021-02-06,"IN",2819
2021-02-07,"IN",1732
2021-02-08,"IN",1033
2021-02-09,"IN",1140
2021-02-10,"IN",1438
2021-02-11,"IN",1708
2021-02-12,"IN",1426
2021-02-13,"IN",1231
2021-02-14,"IN",1218
2021-02-15,"IN",777
2021-02-16,"IN",903
2021-02-17,"IN",912
2021-02-18,"IN",756
2021-02-19,"IN",1038
2021-02-20,"IN",1403
2021-02-21,"IN",897
2021-02-22,"IN",812
2021-02-23,"IN",675
2021-02-24,"IN",1010
2021-02-25,"IN",1090
2021-02-26,"IN",951
2021-02-27,"IN",877
2021-02-28,"IN",721
2021-03-01,"IN",542
2021-03-02,"IN",541
2021-03-03,"IN",768
2021-03-04,"IN",939
2021-03-05,"IN",855
2021-03-06,"IN",1231
2021-03-07,"IN",744
2021-03-08,"IN",475
2021-03-09,"IN",596
2021-03-10,"IN",872
2021-03-11,"IN",910
2021-03-12,"IN",941
2021-03-13,"IN",840
2021-03-14,"IN",690
2021-03-15,"IN",413
2021-03-16,"IN",565
2021-03-17,"IN",908
2021-03-18,"IN",962
2021-03-19,"IN",859
2021-03-20,"IN",891
2021-03-21,"IN",767
2021-03-22,"IN",512
2021-03-23,"IN",662
2021-03-24,"IN",970
2021-03-25,"IN",948
2021-03-26,"IN",1112
2021-03-27,"IN",979
2021-03-28,"IN",945
2021-03-29,"IN",715
2021-03-30,"IN",722
2021-03-31,"IN",1044
2021-04-01,"IN",1222
2021-04-02,"IN",1201
2021-04-03,"IN",1052
2021-04-04,"IN",938
2020-01-22,"KS",0
2020-01-23,"KS",0
2020-01-24,"KS",0
2020-01-25,"KS",0
2020-01-26,"KS",0
2020-01-27,"KS",0
2020-01-28,"KS",0
2020-01-29,"KS",0
2020-01-30,"KS",0
2020-01-31,"KS",0
2020-02-01,"KS",0
2020-02-02,"KS",0
2020-02-03,"KS",0
2020-02-04,"KS",0
2020-02-05,"KS",0
2020-02-06,"KS",0
2020-02-07,"KS",0
2020-02-08,"KS",0
2020-02-09,"KS",0
2020-02-10,"KS",0
2020-02-11,"KS",0
2020-02-12,"KS",0
2020-02-13,"KS",0
2020-02-14,"KS",0
2020-02-15,"KS",0
2020-02-16,"KS",0
2020-02-17,"KS",0
2020-02-18,"KS",0
2020-02-19,"KS",0
2020-02-20,"KS",0
2020-02-21,"KS",0
2020-02-22,"KS",0
2020-02-23,"KS",0
2020-02-24,"KS",0
2020-02-25,"KS",0
2020-02-26,"KS",0
2020-02-27,"KS",0
2020-02-28,"KS",0
2020-02-29,"KS",0
2020-03-01,"KS",0
2020-03-02,"KS",0
2020-03-03,"KS",0
2020-03-04,"KS",0
2020-03-05,"KS",0
2020-03-06,"KS",0
2020-03-07,"KS",0
2020-03-08,"KS",1
2020-03-09,"KS",0
2020-03-10,"KS",0
2020-03-11,"KS",0
2020-03-12,"KS",4
2020-03-13,"KS",1
2020-03-14,"KS",0
2020-03-15,"KS",2
2020-03-16,"KS",5
2020-03-17,"KS",3
2020-03-18,"KS",5
2020-03-19,"KS",13
2020-03-20,"KS",10
2020-03-21,"KS",10
2020-03-22,"KS",9
2020-03-23,"KS",15
2020-03-24,"KS",14
2020-03-25,"KS",33
2020-03-26,"KS",45
2020-03-27,"KS",34
2020-03-28,"KS",60
2020-03-29,"KS",57
2020-03-30,"KS",48
2020-03-31,"KS",59
2020-04-01,"KS",54
2020-04-02,"KS",68
2020-04-03,"KS",70
2020-04-04,"KS",78
2020-04-05,"KS",49
2020-04-06,"KS",98
2020-04-07,"KS",54
2020-04-08,"KS",144
2020-04-09,"KS",61
2020-04-10,"KS",58
2020-04-11,"KS",100
2020-04-12,"KS",71
2020-04-13,"KS",41
2020-04-14,"KS",50
2020-04-15,"KS",68
2020-04-16,"KS",94
2020-04-17,"KS",116
2020-04-18,"KS",86
2020-04-19,"KS",59
2020-04-20,"KS",137
2020-04-21,"KS",40
2020-04-22,"KS",186
2020-04-23,"KS",271
2020-04-24,"KS",292
2020-04-25,"KS",282
2020-04-26,"KS",118
2020-04-27,"KS",154
2020-04-28,"KS",163
2020-04-29,"KS",244
2020-04-30,"KS",501
2020-05-01,"KS",211
2020-05-02,"KS",299
2020-05-03,"KS",284
2020-05-04,"KS",215
2020-05-05,"KS",212
2020-05-06,"KS",278
2020-05-07,"KS",410
2020-05-08,"KS",354
2020-05-09,"KS",243
2020-05-10,"KS",238
2020-05-11,"KS",134
2020-05-12,"KS",189
2020-05-13,"KS",190
2020-05-14,"KS",210
2020-05-15,"KS",205
2020-05-16,"KS",83
2020-05-17,"KS",51
2020-05-18,"KS",353
2020-05-19,"KS",20
2020-05-20,"KS",205
2020-05-21,"KS",59
2020-05-22,"KS",357
2020-05-23,"KS",13
2020-05-24,"KS",4
2020-05-25,"KS",25
2020-05-26,"KS",203
2020-05-27,"KS",118
2020-05-28,"KS",37
2020-05-29,"KS",328
2020-05-30,"KS",0
2020-05-31,"KS",0
2020-06-01,"KS",289
2020-06-02,"KS",19
2020-06-03,"KS",153
2020-06-04,"KS",0
2020-06-05,"KS",207
2020-06-06,"KS",0
2020-06-07,"KS",34
2020-06-08,"KS",215
2020-06-09,"KS",0
2020-06-10,"KS",166
2020-06-11,"KS",0
2020-06-12,"KS",235
2020-06-13,"KS",0
2020-06-14,"KS",0
2020-06-15,"KS",367
2020-06-16,"KS",0
2020-06-17,"KS",269
2020-06-18,"KS",0
2020-06-19,"KS",386
2020-06-20,"KS",58
2020-06-21,"KS",36
2020-06-22,"KS",317
2020-06-23,"KS",33
2020-06-24,"KS",482
2020-06-25,"KS",79
2020-06-26,"KS",502
2020-06-27,"KS",36
2020-06-28,"KS",194
2020-06-29,"KS",657
2020-06-30,"KS",33
2020-07-01,"KS",533
2020-07-02,"KS",0
2020-07-03,"KS",0
2020-07-04,"KS",0
2020-07-05,"KS",0
2020-07-06,"KS",1907
2020-07-07,"KS",7
2020-07-08,"KS",721
2020-07-09,"KS",107
2020-07-10,"KS",879
2020-07-11,"KS",90
2020-07-12,"KS",255
2020-07-13,"KS",1139
2020-07-14,"KS",18
2020-07-15,"KS",873
2020-07-16,"KS",15
2020-07-17,"KS",847
2020-07-18,"KS",183
2020-07-19,"KS",142
2020-07-20,"KS",1180
2020-07-21,"KS",146
2020-07-22,"KS",666
2020-07-23,"KS",0
2020-07-24,"KS",1036
2020-07-25,"KS",4
2020-07-26,"KS",237
2020-07-27,"KS",809
2020-07-28,"KS",26
2020-07-29,"KS",711
2020-07-30,"KS",43
2020-07-31,"KS",880
2020-08-01,"KS",38
2020-08-02,"KS",182
2020-08-03,"KS",842
2020-08-04,"KS",42
2020-08-05,"KS",796
2020-08-06,"KS",88
2020-08-07,"KS",858
2020-08-08,"KS",37
2020-08-09,"KS",60
2020-08-10,"KS",996
2020-08-11,"KS",89
2020-08-12,"KS",742
2020-08-13,"KS",59
2020-08-14,"KS",1246
2020-08-15,"KS",38
2020-08-16,"KS",109
2020-08-17,"KS",1159
2020-08-18,"KS",71
2020-08-19,"KS",732
2020-08-20,"KS",85
2020-08-21,"KS",901
2020-08-22,"KS",169
2020-08-23,"KS",125
2020-08-24,"KS",1284
2020-08-25,"KS",118
2020-08-26,"KS",1409
2020-08-27,"KS",270
2020-08-28,"KS",1064
2020-08-29,"KS",128
2020-08-30,"KS",87
2020-08-31,"KS",1295
2020-09-01,"KS",140
2020-09-02,"KS",1082
2020-09-03,"KS",54
2020-09-04,"KS",1471
2020-09-05,"KS",0
2020-09-06,"KS",81
2020-09-07,"KS",1364
2020-09-08,"KS",334
2020-09-09,"KS",501
2020-09-10,"KS",44
2020-09-11,"KS",926
2020-09-12,"KS",41
2020-09-13,"KS",0
2020-09-14,"KS",1464
2020-09-15,"KS",0
2020-09-16,"KS",1115
2020-09-17,"KS",0
2020-09-18,"KS",964
2020-09-19,"KS",0
2020-09-20,"KS",0
2020-09-21,"KS",1997
2020-09-22,"KS",78
2020-09-23,"KS",1212
2020-09-24,"KS",166
2020-09-25,"KS",1386
2020-09-26,"KS",165
2020-09-27,"KS",0
2020-09-28,"KS",1852
2020-09-29,"KS",65
2020-09-30,"KS",1043
2020-10-01,"KS",161
2020-10-02,"KS",1210
2020-10-03,"KS",144
2020-10-04,"KS",2
2020-10-05,"KS",1429
2020-10-06,"KS",243
2020-10-07,"KS",1140
2020-10-08,"KS",125
2020-10-09,"KS",1768
2020-10-10,"KS",0
2020-10-11,"KS",97
2020-10-12,"KS",1967
2020-10-13,"KS",187
2020-10-14,"KS",1242
2020-10-15,"KS",157
2020-10-16,"KS",1626
2020-10-17,"KS",72
2020-10-18,"KS",140
2020-10-19,"KS",2011
2020-10-20,"KS",216
2020-10-21,"KS",1411
2020-10-22,"KS",294
2020-10-23,"KS",1588
2020-10-24,"KS",82
2020-10-25,"KS",213
2020-10-26,"KS",2192
2020-10-27,"KS",276
2020-10-28,"KS",2792
2020-10-29,"KS",356
2020-10-30,"KS",2948
2020-10-31,"KS",37
2020-11-01,"KS",0
2020-11-02,"KS",3815
2020-11-03,"KS",315
2020-11-04,"KS",2749
2020-11-05,"KS",725
2020-11-06,"KS",4845
2020-11-07,"KS",72
2020-11-08,"KS",89
2020-11-09,"KS",5697
2020-11-10,"KS",556
2020-11-11,"KS",5141
2020-11-12,"KS",579
2020-11-13,"KS",5974
2020-11-14,"KS",188
2020-11-15,"KS",0
2020-11-16,"KS",7293
2020-11-17,"KS",530
2020-11-18,"KS",5326
2020-11-19,"KS",401
2020-11-20,"KS",5562
2020-11-21,"KS",264
2020-11-22,"KS",74
2020-11-23,"KS",7030
2020-11-24,"KS",940
2020-11-25,"KS",5141
2020-11-26,"KS",0
2020-11-27,"KS",4599
2020-11-28,"KS",485
2020-11-29,"KS",0
2020-11-30,"KS",4742
2020-12-01,"KS",389
2020-12-02,"KS",4609
2020-12-03,"KS",385
2020-12-04,"KS",6088
2020-12-05,"KS",0
2020-12-06,"KS",86
2020-12-07,"KS",5264
2020-12-08,"KS",457
2020-12-09,"KS",5671
2020-12-10,"KS",272
2020-12-11,"KS",5229
2020-12-12,"KS",45
2020-12-13,"KS",14
2020-12-14,"KS",4655
2020-12-15,"KS",285
2020-12-16,"KS",4381
2020-12-17,"KS",193
2020-12-18,"KS",5488
2020-12-19,"KS",6
2020-12-20,"KS",22
2020-12-21,"KS",0
2020-12-22,"KS",0
2020-12-23,"KS",0
2020-12-24,"KS",0
2020-12-25,"KS",0
2020-12-26,"KS",0
2020-12-27,"KS",0
2020-12-28,"KS",15432
2020-12-29,"KS",120
2020-12-30,"KS",6279
2020-12-31,"KS",79
2021-01-01,"KS",4826
2021-01-02,"KS",0
2021-01-03,"KS",5
2021-01-04,"KS",3976
2021-01-05,"KS",129
2021-01-06,"KS",5456
2021-01-07,"KS",114
2021-01-08,"KS",5308
2021-01-09,"KS",34
2021-01-10,"KS",0
2021-01-11,"KS",5156
2021-01-12,"KS",130
2021-01-13,"KS",0
2021-01-14,"KS",4532
2021-01-15,"KS",3926
2021-01-16,"KS",21
2021-01-17,"KS",53
2021-01-18,"KS",3317
2021-01-19,"KS",152
2021-01-20,"KS",3602
2021-01-21,"KS",228
2021-01-22,"KS",3223
2021-01-23,"KS",28
2021-01-24,"KS",0
2021-01-25,"KS",2543
2021-01-26,"KS",124
2021-01-27,"KS",2965
2021-01-28,"KS",218
2021-01-29,"KS",2071
2021-01-30,"KS",16
2021-01-31,"KS",0
2021-02-01,"KS",1981
2021-02-02,"KS",147
2021-02-03,"KS",0
2021-02-04,"KS",2186
2021-02-05,"KS",2449
2021-02-06,"KS",22
2021-02-07,"KS",0
2021-02-08,"KS",1530
2021-02-09,"KS",52
2021-02-10,"KS",1869
2021-02-11,"KS",87
2021-02-12,"KS",1249
2021-02-13,"KS",0
2021-02-14,"KS",0
2021-02-15,"KS",1283
2021-02-16,"KS",31
2021-02-17,"KS",1288
2021-02-18,"KS",89
2021-02-19,"KS",1934
2021-02-20,"KS",0
2021-02-21,"KS",0
2021-02-22,"KS",792
2021-02-23,"KS",0
2021-02-24,"KS",1052
2021-02-25,"KS",0
2021-02-26,"KS",750
2021-02-27,"KS",0
2021-02-28,"KS",0
2021-03-01,"KS",588
2021-03-02,"KS",0
2021-03-03,"KS",746
2021-03-04,"KS",0
2021-03-05,"KS",695
2021-03-06,"KS",0
2021-03-07,"KS",0
2021-03-08,"KS",530
2021-03-09,"KS",0
2021-03-10,"KS",700
2021-03-11,"KS",0
2021-03-12,"KS",438
2021-03-13,"KS",0
2021-03-14,"KS",0
2021-03-15,"KS",393
2021-03-16,"KS",0
2021-03-17,"KS",597
2021-03-18,"KS",0
2021-03-19,"KS",422
2021-03-20,"KS",0
2021-03-21,"KS",0
2021-03-22,"KS",0
2021-03-23,"KS",0
2021-03-24,"KS",0
2021-03-25,"KS",0
2021-03-26,"KS",39
2021-03-27,"KS",0
2021-03-28,"KS",0
2021-03-29,"KS",0
2021-03-30,"KS",0
2021-03-31,"KS",950
2021-04-01,"KS",0
2021-04-02,"KS",515
2021-04-03,"KS",0
2021-04-04,"KS",0
2020-01-22,"KY",0
2020-01-23,"KY",0
2020-01-24,"KY",0
2020-01-25,"KY",0
2020-01-26,"KY",0
2020-01-27,"KY",0
2020-01-28,"KY",0
2020-01-29,"KY",0
2020-01-30,"KY",0
2020-01-31,"KY",0
2020-02-01,"KY",0
2020-02-02,"KY",0
2020-02-03,"KY",0
2020-02-04,"KY",0
2020-02-05,"KY",0
2020-02-06,"KY",0
2020-02-07,"KY",0
2020-02-08,"KY",0
2020-02-09,"KY",0
2020-02-10,"KY",0
2020-02-11,"KY",0
2020-02-12,"KY",0
2020-02-13,"KY",0
2020-02-14,"KY",0
2020-02-15,"KY",0
2020-02-16,"KY",0
2020-02-17,"KY",0
2020-02-18,"KY",0
2020-02-19,"KY",0
2020-02-20,"KY",0
2020-02-21,"KY",0
2020-02-22,"KY",0
2020-02-23,"KY",0
2020-02-24,"KY",0
2020-02-25,"KY",0
2020-02-26,"KY",0
2020-02-27,"KY",0
2020-02-28,"KY",0
2020-02-29,"KY",0
2020-03-01,"KY",0
2020-03-02,"KY",0
2020-03-03,"KY",0
2020-03-04,"KY",0
2020-03-05,"KY",0
2020-03-06,"KY",0
2020-03-07,"KY",0
2020-03-08,"KY",0
2020-03-09,"KY",3
2020-03-10,"KY",1
2020-03-11,"KY",2
2020-03-12,"KY",4
2020-03-13,"KY",3
2020-03-14,"KY",2
2020-03-15,"KY",6
2020-03-16,"KY",1
2020-03-17,"KY",1
2020-03-18,"KY",9
